Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT15,OUT017,2187.759778
NCP55,OUT018,623.5059729
FDF12,OUT035,2379.741076
FDM21,OUT018,3712.560842
FDX56,OUT035,5035.399017
FDF10,OUT017,2488.7604
FDT32,OUT045,2888.2404
FDM51,OUT018,1078.649091
NCR50,OUT018,1722.0917
FDI19,OUT049,3809.329328
FDX21,OUT017,1510.0344
FDR31,OUT035,3240.431965
FDY02,OUT013,2771.824757
NCA29,OUT045,3443.739533
NCX17,OUT046,3487.946964
FDM12,OUT045,2826.321
FDI53,OUT027,3833.232533
NCU30,OUT049,2476.775797
FDC56,OUT027,4106.38808
FDK27,OUT018,1736.720968
NCK18,OUT017,3443.739533
FDB52,OUT019,529.9768
DRG25,OUT027,5461.779333
FDZ13,OUT049,752.6335605
FDB57,OUT019,749.7513755
FDR40,OUT046,1437.4622
NCO14,OUT019,41.2796
NCN19,OUT045,4174.566
FDQ28,OUT019,598.0697729
FDO13,OUT018,1504.454334
FDK48,OUT013,1650.564001
FDU07,OUT018,2156.912424
FDW20,OUT046,2302.3364
FDV12,OUT010,304.8392197
FDH24,OUT013,2583.481019
FDV59,OUT049,3844.022151
FDK57,OUT045,1923.352482
FDL16,OUT027,1061.951
NCQ17,OUT046,1901.5248
FDJ15,OUT018,2740.401028
FDX24,OUT049,925.462
FDT47,OUT046,1827.174343
FDT10,OUT049,595.4167723
FDZ37,OUT018,814.9392
FDW43,OUT027,5431.5964
DRN36,OUT017,996.165717
FDJ14,OUT045,1757.712
FDA32,OUT013,3467.236993
FDJ38,OUT019,555.2772
FDQ57,OUT017,612.536
NCQ41,OUT019,384.8324
FDG56,OUT049,1437.60178
DRC13,OUT027,1981.4208
FDV55,OUT035,2493.234331
FDQ49,OUT045,782.315
FDE29,OUT010,229.0352
FDR03,OUT013,3263.034207
FDD45,OUT049,1515.404634
FDN38,OUT010,685.4583828
FDT56,OUT046,857.5504
FDT48,OUT045,3968.168
FDU03,OUT049,2553.219755
FDC56,OUT010,178.1015
NCO43,OUT027,2463.216798
FDQ27,OUT017,2018.204071
FDR03,OUT046,3233.013963
DRH23,OUT010,133.2571037
FDG22,OUT045,366.19
NCJ42,OUT013,1297.9771
FDR24,OUT046,1360.994588
FDW60,OUT035,4380.873447
FDJ08,OUT013,3036.048
DRL59,OUT018,582.6968878
FDG60,OUT010,628.9445268
FDW27,OUT017,3257.7594
FDX14,OUT018,1518.024
FDC20,OUT013,673.7896
NCS29,OUT018,4857.6768
FDJ56,OUT046,1754.866074
FDB20,OUT019,408.4547847
FDL28,OUT027,6687.2952
FDW01,OUT018,1464.558885
FDL03,OUT046,2153.604462
FDX22,OUT049,4454.634953
FDJ21,OUT035,575.2512
FDR31,OUT045,3900.9222
FDG21,OUT035,4438.565493
FDS22,OUT027,578.5802
FDK08,OUT035,1154.13869
FDE17,OUT018,2251.721761
NCN30,OUT017,1298.31
FDT50,OUT046,942.2671341
NCX42,OUT049,2476.775797
FDJ12,OUT035,4006.433456
NCA18,OUT027,2702.957771
FDP23,OUT019,435.4332
FDX12,OUT013,3746.875516
FDN40,OUT018,2391.899664
FDV48,OUT035,1036.521357
NCY54,OUT013,4377.635
FDL16,OUT010,114.1981787
FDR45,OUT018,3956.653989
FDJ52,OUT046,2278.869269
DRG01,OUT017,1705.7796
FDP52,OUT013,4055.109447
FDU58,OUT017,3717.1614
FDL02,OUT045,2273.194824
FDG28,OUT013,3098.829905
FDA19,OUT035,1903.651423
FDW46,OUT027,1877.278676
NCD43,OUT049,1237.7222
DRG39,OUT013,955.0515175
NCF55,OUT049,1025.732024
FDJ07,OUT046,1419.513299
FDE08,OUT046,1886.8772
FDP56,OUT019,173.4443893
FDT45,OUT045,679.116
FDF17,OUT018,2934.802618
FDX44,OUT046,1341.596504
FDM28,OUT027,5268.4754
FDI36,OUT049,3193.316678
FDS07,OUT045,1324.070265
FDD36,OUT045,1313.462945
FDW11,OUT046,921.4089795
FDN40,OUT049,2814.849516
NCQ18,OUT049,1506.581243
NCQ54,OUT017,2430.00355
NCS42,OUT045,698.0913
DRH39,OUT010,214.4129069
FDC09,OUT027,2631.2416
FDT08,OUT010,391.5366125
FDC08,OUT035,2570.6538
FDT20,OUT017,772.328
FDS35,OUT035,1444.16219
FDX58,OUT018,5182.5872
FDW58,OUT046,1376.2086
DRD27,OUT046,1605.730268
FDH32,OUT019,199.74
FDS26,OUT035,5829.7448
FDQ31,OUT046,1119.665739
FDP11,OUT018,2323.681492
FDD58,OUT017,1424.812
FDM33,OUT045,5068.7354
FDZ16,OUT049,4588.914337
NCS29,OUT010,528.2222511
NCM18,OUT019,346.1010247
FDP11,OUT049,2734.568603
NCC42,OUT017,1685.8056
DRM23,OUT046,2340.980218
NCN55,OUT027,4579.3724
FDK46,OUT013,2736.738368
FDR01,OUT046,3076.716858
NCA05,OUT045,2136.01956
NCP43,OUT017,2336.958
FDR12,OUT010,342.2550201
FDQ01,OUT013,3493.902649
FDM13,OUT046,931.3861301
FDQ19,OUT017,5331.7264
FDK56,OUT019,573.2538
NCX06,OUT010,527.3136
FDO56,OUT027,3448.954967
FDU45,OUT045,2013.3792
FDI16,OUT019,128.9432667
FDL32,OUT046,1002.581964
FDA07,OUT046,1487.673113
FDA14,OUT045,1750.207822
FDV46,OUT027,3311.0234
NCO07,OUT035,3493.780693
NCP41,OUT046,1021.215249
FDY60,OUT018,1140.218022
FDN38,OUT017,3254.4304
FDO15,OUT046,1176.921373
FDT60,OUT013,2251.493603
FDA55,OUT035,6002.950463
FDE02,OUT010,182.4292
DRJ39,OUT049,4292.018318
FDV34,OUT035,1032.873731
FDS20,OUT027,5064.7406
FDF02,OUT027,3484.575267
FDW40,OUT017,2442.681352
NCB43,OUT046,567.2616
FDR58,OUT017,1665.8316
DRJ59,OUT035,397.2190435
NCD30,OUT017,1756.87975
FDE14,OUT017,1697.79
FDC28,OUT018,1356.851324
FDU16,OUT018,1733.7432
NCD19,OUT035,873.5296
FDU21,OUT046,602.8006679
FDV59,OUT027,4027.7571
FDU03,OUT045,2006.7212
FDC33,OUT010,435.3721401
NCR42,OUT035,124.0689166
DRH59,OUT035,1398.488557
NCM31,OUT035,2457.68117
FDS50,OUT035,3656.373008
FDP39,OUT046,759.2368274
FDQ55,OUT013,1456.786885
FDV36,OUT019,123.8388
FDI05,OUT027,1818.2998
FDS45,OUT027,3960.97736
FDA39,OUT045,1060.6194
FDC37,OUT010,223.7088
FDJ60,OUT027,5443.74725
DRQ35,OUT046,1616.506982
NCJ06,OUT046,2988.1104
NCY42,OUT018,2269.878469
DRM37,OUT049,4370.722284
FDR14,OUT045,474.3316851
FDE51,OUT049,624.3274583
FDT33,OUT017,2829.387349
FDR08,OUT013,1890.045316
FDE36,OUT010,637.0238537
FDL22,OUT019,89.883
FDR44,OUT013,1748.705644
FDI56,OUT019,185.7582
FDE47,OUT010,329.2843628
FDV27,OUT010,185.9798909
FDV10,OUT049,917.49615
FDC40,OUT045,1869.5664
NCX41,OUT013,2677.793234
NCQ38,OUT027,2984.1156
FDV12,OUT027,2598.173533
FDE52,OUT017,1474.314283
FDG20,OUT027,4635.13315
FDV16,OUT027,1120.5414
FDI32,OUT017,2140.38055
FDJ32,OUT049,576.3022692
FDN39,OUT018,1811.192473
FDY34,OUT017,2984.1156
FDC14,OUT035,562.7766059
FDA55,OUT017,5578.528015
FDZ50,OUT010,668.9682694
DRG13,OUT049,2888.559819
FDP01,OUT013,1392.695747
NCG54,OUT017,3061.51485
FDM13,OUT045,1442.7886
NCO18,OUT027,4814.114457
NCW41,OUT013,1278.336
FDM52,OUT027,3574.0144
NCF55,OUT035,828.5322254
FDT09,OUT046,2271.453036
NCM19,OUT035,1811.406183
FDW12,OUT018,796.6907971
FDP15,OUT019,1439.771952
FDK36,OUT045,340.2238
FDZ25,OUT035,3132.119801
NCW06,OUT049,2361.549075
FDW60,OUT046,4091.674661
DRC49,OUT013,2259.485503
NCT17,OUT035,3028.367169
NCN06,OUT018,2230.490596
FDC45,OUT013,1713.268391
DRJ47,OUT019,1045.929572
NCF06,OUT045,2957.927467
FDE21,OUT010,198.254253
DRG27,OUT013,858.5639469
FDW40,OUT049,2530.999145
NCO53,OUT046,2814.460327
FDE23,OUT049,683.6606331
FDQ16,OUT046,1447.7821
FDS26,OUT045,6708.9337
FDZ13,OUT010,108.7601701
FDS14,OUT049,1987.669394
FDC10,OUT045,1325.6078
FDY16,OUT049,3185.976064
FDJ20,OUT035,3560.6984
FDV43,OUT035,798.0112719
FDZ32,OUT027,2953.1559
FDR23,OUT046,2947.952517
FDN24,OUT035,1129.275279
FDE34,OUT027,6038.93916
FDU31,OUT013,3311.628857
FDW33,OUT018,1996.7342
FDU26,OUT046,1070.30144
FDE20,OUT027,4188.325867
NCW05,OUT035,2407.433259
FDB22,OUT018,4287.752
FDO56,OUT046,1849.005878
FDA19,OUT027,5379.3311
DRI39,OUT045,901.6222114
FDH52,OUT018,793.0362521
FDZ50,OUT035,7534.1928
NCN42,OUT035,2569.3222
FDB53,OUT013,2106.5912
DRG11,OUT017,1186.4556
DRK11,OUT027,2834.6435
FDQ60,OUT017,2590.9607
FDT36,OUT017,586.6309222
DRG25,OUT018,4178.363049
DRJ23,OUT046,2912.493654
FDG05,OUT035,2332.495633
NCK06,OUT018,1347.735265
FDU52,OUT017,2291.0178
FDW07,OUT018,1631.8758
NCM17,OUT045,1249.0408
FDA22,OUT045,3820.018812
NCA41,OUT018,3027.668665
FDF38,OUT035,431.3876232
FDH52,OUT046,905.2439096
FDY58,OUT019,572.2551
FDZ16,OUT045,4428.78675
NCM18,OUT017,2352.9372
FDA22,OUT018,3363.399527
NCJ43,OUT035,3041.726764
FDI34,OUT027,9267.936
FDG56,OUT046,1394.437162
FDS34,OUT046,1984.424396
DRC01,OUT035,624.5204
FDQ04,OUT035,415.3827329
FDK04,OUT035,914.7187661
FDT51,OUT049,762.6686746
FDV26,OUT017,2731.1116
FDS04,OUT049,2548.381396
FDW43,OUT018,3271.7412
FDQ28,OUT010,360.4622782
NCK06,OUT017,1326.717467
FDS23,OUT018,1998.426992
FDZ36,OUT019,581.7260413
FDE56,OUT018,644.4944
FDW10,OUT027,6038.93916
NCN14,OUT045,1470.0864
NCQ18,OUT045,1298.31
FDW08,OUT017,2330.743867
FDU43,OUT035,3997.500494
FDR33,OUT010,109.1912
FDM24,OUT010,358.5719229
NCZ05,OUT046,2245.4105
NCV41,OUT035,1588.791098
FDV11,OUT018,1441.717979
NCY05,OUT035,946.8939718
FDV44,OUT018,938.778
FDW32,OUT049,1163.929881
NCU18,OUT027,2959.1481
NCC43,OUT035,6088.0752
FDW19,OUT013,1447.31356
FDN31,OUT035,2237.088
FDI48,OUT045,974.0654
FDS24,OUT017,1416.8224
FDF46,OUT049,1364.058729
DRG23,OUT017,1431.8029
FDG14,OUT018,3680.126755
NCY30,OUT049,3307.6944
FDO28,OUT018,1469.939187
DRD24,OUT035,2422.1804
FDI33,OUT049,1326.6065
FDN32,OUT046,5067.48866
FDR16,OUT045,4885.362704
FDF26,OUT046,1646.229852
NCN29,OUT018,333.4772258
FDE20,OUT045,3165.04675
FDA46,OUT046,1665.8316
FDU28,OUT045,4710.535
FDQ48,OUT045,2050.664
FDV36,OUT013,1164.587435
FDR14,OUT018,417.6332746
FDP23,OUT017,1959.4494
FDP56,OUT013,856.8096274
FDK48,OUT010,243.6375784
FDR48,OUT046,1562.573753
NCY29,OUT049,804.2427189
FDM22,OUT018,615.1992
DRJ01,OUT013,1188.72687
FDZ43,OUT045,5528.1374
FDV03,OUT035,2934.329134
FDX11,OUT027,4697.219
NCA41,OUT027,4568.0538
FDE38,OUT017,2792.520784
FDI27,OUT018,721.1581652
FDN32,OUT013,2850.886088
NCN43,OUT017,1887.699445
FDB47,OUT027,5200.73025
FDV03,OUT017,2733.344983
NCN30,OUT045,1298.31
NCV54,OUT010,355.5372
FDV07,OUT013,1747.302189
FDP07,OUT049,2114.541908
FDK48,OUT018,722.686262
FDM15,OUT019,572.4184246
FDY19,OUT027,4106.38808
FDK46,OUT046,2711.560098
FDY11,OUT045,1120.5414
FDH09,OUT046,562.9963562
FDO08,OUT027,4188.325867
FDU14,OUT013,2697.26618
FDD22,OUT027,3219.8088
FDM27,OUT017,2076.728807
FDL02,OUT027,3426.2068
NCA17,OUT035,1887.543
FDE38,OUT019,750.2707738
NCG07,OUT049,3379.6008
DRC27,OUT013,3055.463128
FDA27,OUT035,3430.257407
FDW40,OUT045,2442.681352
DRI11,OUT013,1740.051001
FDN50,OUT046,632.6973562
FDR12,OUT046,3448.844
FDT34,OUT027,1884.8798
FDW11,OUT035,986.5339907
NCO30,OUT027,4814.114457
FDZ34,OUT017,5015.417672
FDU45,OUT017,2013.3792
NCD42,OUT035,698.685242
FDX25,OUT045,3466.1548
NCR29,OUT046,703.0848
FDX43,OUT019,590.8975
FDB04,OUT010,209.7172297
FDR49,OUT027,2157.192
FDS39,OUT018,2150.699698
FDW58,OUT045,1323.2775
FDG22,OUT019,52.15433333
FDG31,OUT017,671.0282955
NCV53,OUT027,5688.5952
DRJ37,OUT035,3055.073003
FDV07,OUT035,1853.589615
FDW52,OUT018,3593.229798
FDT15,OUT045,2187.759778
FDD02,OUT018,1799.741565
FDM16,OUT035,1556.196421
NCE55,OUT046,2476.905859
FDB57,OUT018,3051.545026
FDQ04,OUT013,391.5641049
FDQ47,OUT019,70.01387998
FDY14,OUT019,529.9768
DRK37,OUT017,3215.1482
FDO25,OUT017,3137.922009
FDL57,OUT046,5449.262416
NCK29,OUT018,1727.787636
FDK46,OUT027,6014.8372
NCB43,OUT010,567.2616
DRE01,OUT027,3420.8804
FDC46,OUT018,2109.2544
FDQ23,OUT045,1774.357
FDX38,OUT049,490.2870051
FDG60,OUT018,3216.217179
FDW55,OUT017,2271.0438
FDP39,OUT013,766.2867429
FDB20,OUT018,1068.954395
FDV21,OUT017,2861.209309
FDZ02,OUT013,958.752
FDP19,OUT027,5379.3311
FDA38,OUT035,2687.332735
FDH22,OUT045,2114.085022
DRM11,OUT045,3876.975509
FDO12,OUT027,4713.436853
FDT14,OUT049,2463.46
FDW34,OUT010,672.8629193
FDG04,OUT027,5822.421
FDW59,OUT018,1134.533174
FDR33,OUT018,1516.248533
FDP32,OUT013,1976.942607
FDL13,OUT027,1578.556238
FDD22,OUT013,2117.244
FDV40,OUT027,126.284499
NCD55,OUT046,553.6101867
FDQ20,OUT010,90.2536777
FDD28,OUT045,906.1538
FDC39,OUT045,4570.0512
NCR17,OUT049,1797.66
DRO35,OUT018,2614.217814
FDF40,OUT049,3068.0064
FDR31,OUT018,2557.746394
NCQ41,OUT017,2026.920521
FDP38,OUT046,475.5659249
NCU54,OUT027,3585.333
FDG22,OUT018,434.6122821
DRK59,OUT013,4567.388
FDC37,OUT046,1006.6896
NCO42,OUT013,3034.0506
NCT42,OUT017,2087.9488
FDX27,OUT035,1310.763291
FDV40,OUT018,770.743528
FDT45,OUT027,813.6076
FDS47,OUT019,368.1874
FDR45,OUT035,4308.3918
FDB03,OUT045,3795.944807
FDO49,OUT035,890.070408
FDU60,OUT027,5443.74725
FDB26,OUT018,657.8180893
FDB46,OUT017,3387.5904
FDQ37,OUT019,457.6741274
FDN03,OUT017,1994.176185
NCX30,OUT045,1981.4208
FDK32,OUT019,288.9572
DRM47,OUT013,1701.7848
NCO02,OUT046,1128.843327
FDP04,OUT013,916.6319212
NCO43,OUT049,2070.100688
FDD59,OUT013,1599.939353
FDQ10,OUT017,4483.4972
FDW45,OUT035,1662.5026
NCK30,OUT049,4274.1031
FDU31,OUT018,2874.451869
NCQ17,OUT019,371.5164
FDN01,OUT017,1764.37
FDZ19,OUT049,1827.824361
DRG37,OUT017,2374.194959
FDE32,OUT045,872.8638
FDO34,OUT049,3027.737295
FDM04,OUT019,128.9432667
FDZ25,OUT049,3015.910196
FDU08,OUT049,854.4182896
NCW30,OUT045,2957.927467
NCM18,OUT013,1827.299156
FDS22,OUT035,479.376
NCH18,OUT017,4244.475
FDC23,OUT013,3372.503742
FDY46,OUT013,2492.7552
NCU06,OUT046,3107.169764
FDX57,OUT045,1549.6495
FDX36,OUT027,762.2171547
FDL16,OUT045,792.302
FDT16,OUT010,840.3794766
FDN16,OUT018,804.2864
FDC03,OUT046,4583.579473
DRF60,OUT013,4104.967206
FDS27,OUT027,4037.0783
FDP33,OUT010,517.9924
FDJ36,OUT018,685.1082
NCR42,OUT013,116.9546311
FDV14,OUT017,1004.467098
NCP42,OUT035,4765.735226
FDB50,OUT027,2975.1273
NCC30,OUT027,4814.114457
FDA23,OUT018,1684.988854
FDW16,OUT017,1750.207822
FDQ52,OUT010,245.6802
FDB58,OUT049,2259.620987
NCP29,OUT049,713.5682947
NCM05,OUT045,4737.494355
FDO25,OUT013,3183.03724
NCM54,OUT046,1789.6704
NCL54,OUT046,4182.5556
FDL39,OUT010,404.2149409
FDF53,OUT018,2696.49
NCQ42,OUT035,3635.268
FDF58,OUT013,899.9658863
FDZ04,OUT035,1853.5872
FDE26,OUT019,308.3148019
FDS60,OUT017,2828.399089
FDV58,OUT017,3050.757508
FDM04,OUT045,871.5322
FDE08,OUT035,2368.128226
NCB43,OUT049,5105.3544
FDU11,OUT010,251.2256349
FDF22,OUT019,351.9862667
FDE24,OUT013,1321.493768
DRJ49,OUT046,2050.217543
NCQ53,OUT035,5543.4508
NCL41,OUT013,319.584
FDR22,OUT013,1659.937079
FDH04,OUT035,1586.09703
DRH15,OUT045,609.207
FDY40,OUT049,541.0360109
NCI17,OUT035,1238.388
NCC18,OUT013,2388.681385
FDY28,OUT027,5539.185949
FDB45,OUT027,2648.71885
NCL30,OUT018,3306.3628
FDM10,OUT017,2560.6668
FDH22,OUT027,3921.39555
NCZ53,OUT017,2072.6354
NCI18,OUT013,3112.162733
FDH14,OUT027,2631.2416
FDR36,OUT027,63.1422495
FDW01,OUT045,1663.389213
FDK02,OUT027,1980.755
FDJ02,OUT018,1615.308864
FDU55,OUT013,7160.0132
NCV18,OUT027,2196.8071
FDH14,OUT018,2089.120615
FDZ37,OUT045,1177.1344
FDX49,OUT049,4390.362436
NCD43,OUT046,1960.84035
FDZ07,OUT013,696.4648282
FDK43,OUT035,2489.318744
FDR32,OUT018,3603.83813
FDT39,OUT013,2511.01593
NCV54,OUT017,2119.9072
FDF38,OUT018,352.9681322
FDV60,OUT046,3338.987
FDH44,OUT027,4999.1593
FDS21,OUT046,581.9425133
NCL41,OUT045,728.65152
FDM46,OUT017,932.12
FDU27,OUT045,767.0016
NCJ54,OUT017,6041.4692
DRG51,OUT018,2256.681501
NCA29,OUT019,165.7842
FDR47,OUT045,4291.7468
NCL19,OUT027,3578.675
DRG01,OUT049,1369.076286
FDG10,OUT046,1725.7536
NCV05,OUT049,3791.0652
NCH18,OUT019,246.346
FDV14,OUT018,884.3998757
DRJ23,OUT035,3118.348151
DRJ11,OUT046,3057.3536
FDZ03,OUT017,1118.544
FDI27,OUT010,122.6391263
FDJ14,OUT018,1198.44
FDU32,OUT017,820.2656
FDD47,OUT027,1216.4166
DRF36,OUT035,3888.369475
FDM21,OUT046,4237.855561
FDV10,OUT018,779.636254
FDH60,OUT018,2515.545101
FDX47,OUT010,347.1210307
FDT19,OUT019,333.3438667
FDO11,OUT045,4829.558976
FDH24,OUT027,4357.661
FDL02,OUT018,2001.472446
FDB02,OUT049,3672.373913
FDA43,OUT046,2240.861076
FDG52,OUT045,608.5949927
DRC12,OUT013,2358.156227
FDY37,OUT018,2089.120615
NCU18,OUT045,2681.8424
FDU09,OUT035,1403.963861
DRJ25,OUT027,1298.31
DRE12,OUT018,1159.708928
DRL47,OUT017,1351.049754
DRK01,OUT046,1480.928977
FDC22,OUT019,945.436
FDG44,OUT013,1118.544
FDW04,OUT035,1596.766957
FDK09,OUT049,3800.202152
NCN43,OUT035,2031.318338
FDG04,OUT049,3088.425842
FDH32,OUT010,223.0200511
DRI47,OUT017,2436.772855
DRE15,OUT013,1197.615422
FDY11,OUT035,1105.454047
FDO60,OUT049,480.251891
FDQ20,OUT018,416.4579
FDO57,OUT027,3166.71125
FDT14,OUT019,357.5346
FDA57,OUT049,903.1602726
DRN35,OUT017,910.8144
FDJ03,OUT046,681.7140195
FDX28,OUT017,1803.820908
DRE25,OUT045,1334.2632
FDR09,OUT046,3034.652913
FDB23,OUT035,4205.936274
FDO08,OUT045,2781.7124
FDQ23,OUT049,1912.167106
FDW04,OUT013,1505.206102
DRK13,OUT010,586.4762699
NCL17,OUT027,4312.7195
FDY21,OUT035,3958.915061
FDJ38,OUT027,4445.768533
FDA37,OUT019,325.1757706
FDV43,OUT013,752.2521872
FDL36,OUT046,1145.112688
FDD53,OUT045,771.4402667
FDZ19,OUT010,403.7799002
FDV21,OUT045,2861.209309
NCL54,OUT018,2496.75
DRI47,OUT027,3706.933101
DRG03,OUT049,331.1587666
FDG21,OUT013,4184.051927
FDW03,OUT018,1592.5936
NCI55,OUT046,3900.9222
DRC36,OUT019,429.3776664
FDH22,OUT017,2114.085022
FDV20,OUT045,3560.6984
NCU41,OUT027,4568.0538
FDN46,OUT027,2200.469
FDK50,OUT045,3235.788
NCA05,OUT027,3234.28995
DRH01,OUT018,2454.534503
FDT08,OUT018,2302.363313
FDM08,OUT018,2874.451869
FDZ07,OUT035,668.7961
FDS22,OUT017,307.5996
FDV35,OUT027,5685.932
FDI28,OUT010,156.2650587
FDW58,OUT027,3219.8088
FDT52,OUT045,1225.072
FDY34,OUT046,2976.569867
FDR10,OUT046,1470.0864
FDK57,OUT017,1923.352482
FDR02,OUT027,3757.7752
FDX49,OUT046,4258.539898
FDQ20,OUT046,605.8135125
DRK23,OUT045,7084.112
NCW06,OUT046,2290.642538
FDR31,OUT017,3900.9222
NCE43,OUT013,2850.535224
DRO59,OUT027,128.5395793
FDN09,OUT049,3137.167825
FDR11,OUT046,2639.078011
FDO57,OUT013,1151.1682
NCX18,OUT017,3259.7568
FDB05,OUT018,3172.145009
FDQ08,OUT018,1057.6233
NCG43,OUT035,2125.2336
FDJ56,OUT013,1771.160933
FDA13,OUT010,81.67370872
FDO56,OUT017,1501.157067
FDB37,OUT018,4837.39932
FDZ02,OUT018,1246.3776
FDQ24,OUT046,5059.145398
FDM16,OUT013,1466.961938
FDU35,OUT049,1912.167106
FDT35,OUT035,2063.514222
NCX30,OUT049,4533.004416
FDG04,OUT017,2432.1674
FDI12,OUT035,1277.413566
FDE35,OUT035,573.1983949
NCP14,OUT027,2874.39176
NCY53,OUT045,2605.2754
FDP49,OUT017,386.8298
FDQ04,OUT017,386.0142153
FDM39,OUT035,4250.4672
FDO58,OUT019,278.80375
FDC56,OUT017,820.2656
NCQ54,OUT046,2931.5174
FDV10,OUT027,578.5802
NCK17,OUT046,796.9626
NCF55,OUT027,658.20988
FDV33,OUT013,3403.379765
NCH29,OUT019,103.199
FDA37,OUT027,3529.55312
FDH46,OUT018,1326.904359
FDS25,OUT035,2286.093858
FDH04,OUT027,2714.4666
FDX52,OUT046,2508.054036
NCD42,OUT017,610.2057
FDW47,OUT017,1340.2554
FDL25,OUT027,2303.703104
NCJ06,OUT010,296.2863792
FDY09,OUT013,1015.049243
FDS40,OUT046,483.9091867
FDH41,OUT017,4468.910091
FDG38,OUT035,1873.936917
FDU03,OUT027,5741.69275
FDV20,OUT046,2173.22106
DRB13,OUT045,3415.554
NCQ30,OUT013,2316.984
NCH06,OUT013,2142.024068
FDU50,OUT018,1204.781649
NCO42,OUT019,303.6048
FDW09,OUT018,239.688
FDH04,OUT013,1495.148004
FDC21,OUT045,1844.9318
FDL21,OUT049,669.4854719
FDM46,OUT010,203.0189843
FDT22,OUT019,224.6397436
FDB28,OUT035,2210.908095
FDI12,OUT018,1045.199853
FDA28,OUT045,1761.7068
FDF59,OUT013,1288.840035
FDM45,OUT027,2183.602067
FDQ56,OUT017,1176.720753
FDR46,OUT049,2365.419762
FDT01,OUT013,3821.453586
FDD16,OUT027,126.284499
NCU30,OUT010,320.2498
FDM40,OUT010,139.818
FDI56,OUT035,1573.796484
NCS30,OUT013,2100.371512
FDU08,OUT017,824.6038435
FDX51,OUT027,4037.0783
FDA43,OUT045,3121.2704
FDX59,OUT010,86.28306831
FDC37,OUT018,1454.1072
FDP58,OUT013,3463.026627
NCY42,OUT035,2774.180976
FDF21,OUT018,3327.158623
FDU10,OUT027,578.5802
DRL47,OUT018,1726.772485
FDA58,OUT018,3956.653989
FDJ22,OUT049,2993.4368
FDK50,OUT046,3210.069993
FDO38,OUT035,1132.252933
DRF60,OUT035,5243.8408
NCZ42,OUT019,246.346
FDD35,OUT049,2032.827407
FDL25,OUT045,275.6412
FDJ16,OUT013,379.506
DRK59,OUT049,4567.388
FDI50,OUT046,4400.792512
NCB19,OUT045,1631.8758
DRI37,OUT035,767.0016
FDA14,OUT027,3150.5656
FDC08,OUT018,3271.7412
FDS45,OUT046,1099.9016
FDI21,OUT049,804.2427189
DRJ47,OUT035,2258.054283
DRE37,OUT027,5461.779333
FDT55,OUT018,1444.1202
NCG42,OUT027,3903.85172
FDA31,OUT049,2188.371676
NCW42,OUT046,3697.1874
FDF50,OUT017,2956.152
FDK56,OUT049,2337.823198
FDX10,OUT035,276.1774085
NCK07,OUT027,5546.114
FDZ49,OUT017,2203.798
FDR33,OUT013,1065.9458
FDO44,OUT018,1382.8666
FDA20,OUT046,2433.45137
NCL30,OUT045,2516.724
FDI05,OUT019,170.1073761
FDQ12,OUT018,2031.317896
FDH47,OUT017,583.2408
FDH34,OUT018,2818.567786
FDF29,OUT046,2265.0516
FDG40,OUT018,403.827216
NCE18,OUT017,4244.475
FDP21,OUT010,558.9236934
FDY50,OUT013,1692.567421
FDB36,OUT049,2259.334269
NCZ29,OUT049,1795.031042
FDU20,OUT018,1981.4208
FDO56,OUT013,4122.6336
FDW31,OUT049,2250.374346
DRH59,OUT013,668.9804899
NCB30,OUT017,3259.7568
FDK43,OUT027,428.4652645
FDW43,OUT045,4878.9824
NCL19,OUT017,2576.646
FDJ27,OUT046,1702.025415
FDC45,OUT046,1697.506149
FDY40,OUT035,561.8833097
NCM41,OUT035,1146.39679
NCK18,OUT019,357.00196
FDP37,OUT049,2593.897807
FDA27,OUT027,9467.676
NCX30,OUT035,4707.670973
FDR09,OUT017,3202.498
FDG08,OUT027,4188.325867
NCU30,OUT013,2653.5459
FDB16,OUT017,1133.8574
FDM16,OUT017,1446.169744
FDC48,OUT013,1827.299156
NCF18,OUT046,2721.7904
FDU46,OUT018,1409.436165
FDH41,OUT018,2164.099696
NCN42,OUT010,151.1366
FDU49,OUT046,1957.452
FDB20,OUT027,2617.9256
FDG50,OUT019,321.9143
FDW20,OUT045,2686.503
NCO55,OUT049,1744.19841
FDX48,OUT046,1774.333685
FDU48,OUT046,1153.873112
FDR48,OUT019,150.4708
FDK27,OUT013,2000.859829
FDT35,OUT013,1945.189424
FDN12,OUT049,2143.876
NCE31,OUT019,41.2796
FDL21,OUT017,719.064
FDV56,OUT017,1208.427
FDR16,OUT017,4885.362704
NCP41,OUT049,1052.826832
FDJ27,OUT013,1717.829621
FDA07,OUT017,1990.520067
FDK55,OUT049,1248.654917
FDM33,OUT049,4211.343168
FDY46,OUT046,2458.481156
FDD36,OUT046,1320.089429
FDB12,OUT027,2598.173533
FDF28,OUT019,551.9385516
NCE07,OUT019,354.5385
FDW50,OUT027,4812.4024
NCW18,OUT017,4515.028875
NCJ17,OUT019,535.6727297
DRZ24,OUT010,414.8423633
FDS07,OUT035,1424.807439
NCW05,OUT010,334.981324
FDZ22,OUT018,989.7725881
FDK02,OUT046,1752.084986
FDZ45,OUT027,5165.498333
FDL25,OUT046,703.6150818
FDS08,OUT045,1230.3984
NCZ42,OUT027,2607.2728
